order_id,order_status,sku_id,product_id,product_name,quantity,unit_original_price,subtotal_before_discount,total_discount,subtotal_after_discount,order_amount,refund_amount,created_at,payment_method,fulfillment_type,shipping_provider,order_channel,creator_token,buyer_token,region_code,package_token
ORD-0001956,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,469.24,469.24,79.87,389.37,317.11,0.0,2025-10-24 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0000892,REGION_02,PKG-0000885
ORD-0003271,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,413.28,413.28,19.51,393.77,280.67,0.0,2026-07-31 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00085,BUY-0004990,REGION_08,PKG-0000886
ORD-0003554,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,719.26,719.26,128.67,590.59,478.1,0.0,2026-06-11 19:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0004257,REGION_07,PKG-0000887
ORD-0002694,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,35.96,173.04,142.72,0.0,2026-05-30 18:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0004085,REGION_07,PKG-0000888
ORD-0004844,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,250.01,250.01,19.16,230.85,173.08,0.0,2026-04-29 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00062,BUY-0003632,REGION_06,PKG-0000889
ORD-0001128,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,623.97,623.97,28.68,595.29,417.05,0.0,2025-09-28 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00009,BUY-0000500,REGION_01,PKG-0000890
ORD-0004240,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,8.3,790.7,803.38,187.38,2026-03-10 13:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00050,BUY-0002901,REGION_05,PKG-0000891
ORD-0002229,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,10.35,198.65,105.63,0.0,2026-04-26 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00061,BUY-0003588,REGION_06,PKG-0000892
ORD-0000930,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,568.69,568.69,39.13,529.56,381.48,0.0,2026-04-01 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00055,BUY-0003211,REGION_05,PKG-0000893
ORD-0002022,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,235.41,235.41,1.1,234.31,163.34,35.11,2026-01-05 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0001951,REGION_04,PKG-0000894
ORD-0001996,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,24.64,774.36,589.83,0.0,2025-10-12 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00013,BUY-0000715,REGION_02,PKG-0000895
ORD-0004445,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,511.42,511.42,104.12,407.3,344.47,0.0,2025-12-09 07:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,LIVE,,BUY-0001556,REGION_03,PKG-0000896
ORD-0004295,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,61.56,737.44,897.95,0.0,2026-07-31 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00085,BUY-0004984,REGION_08,PKG-0000897
ORD-0002893,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,6.82,792.18,1018.08,231.43,2026-06-20 20:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00075,BUY-0004392,REGION_07,PKG-0000898
ORD-0002733,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,59.05,739.95,1018.08,0.0,2026-08-11 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00088,BUY-0005149,REGION_08,PKG-0000899
ORD-0001490,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,26.67,182.33,129.48,0.0,2026-07-08 21:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00079,BUY-0004649,REGION_08,PKG-0000900
ORD-0004332,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,484.03,484.03,39.25,444.78,326.72,0.0,2025-12-16 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00029,BUY-0001670,REGION_03,PKG-0000901
ORD-0005118,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,153.06,645.94,829.86,0.0,2025-12-31 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0001877,REGION_03,PKG-0000902
ORD-0004446,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,30.26,178.74,83.74,0.0,2026-01-27 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00039,BUY-0002281,REGION_04,PKG-0000903
ORD-0000473,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,532.77,532.77,6.43,526.34,358.29,85.49,2025-10-15 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00013,BUY-0000751,REGION_02,PKG-0000904
ORD-0004794,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,318.83,318.83,34.76,284.07,218.69,0.0,2025-12-01 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00025,BUY-0001441,REGION_03,PKG-0000905
ORD-0002550,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,224.36,224.36,23.94,200.42,155.96,0.0,2026-05-26 18:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00069,BUY-0004023,REGION_07,PKG-0000906
ORD-0002570,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,121.8,677.2,889.46,0.0,2025-09-06 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00004,BUY-0000187,REGION_01,PKG-0000907
ORD-0000393,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,427.3,427.3,8.96,418.34,289.82,77.42,2026-02-11 11:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00043,BUY-0002500,REGION_04,PKG-0000908
ORD-0002348,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,284.55,284.55,67.68,216.87,196.03,0.0,2025-12-24 08:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,LIVE,,BUY-0001776,REGION_03,PKG-0000909
ORD-0000428,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,484.03,484.03,30.09,453.94,326.72,0.0,2025-09-18 01:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00007,BUY-0000360,REGION_01,PKG-0000910
ORD-0003353,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,510.58,510.58,36.16,474.42,343.93,0.0,2026-04-27 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00062,BUY-0003604,REGION_06,PKG-0000911
ORD-0000048,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,23.41,185.59,81.4,0.0,2026-03-21 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00052,BUY-0003056,REGION_05,PKG-0000912
ORD-0004970,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,358.41,358.41,53.07,305.34,244.74,0.0,2025-12-19 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00030,BUY-0001714,REGION_03,PKG-0000913
ORD-0001650,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,23.62,775.38,611.67,0.0,2025-09-07 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00004,BUY-0000198,REGION_01,PKG-0000914
ORD-0002133,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,45.15,163.85,132.86,0.0,2026-04-22 16:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,VIDEO,,BUY-0003526,REGION_06,PKG-0000915
ORD-0004901,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,44.99,164.01,96.15,0.0,2026-06-30 20:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004535,REGION_07,PKG-0000916
ORD-0000691,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,284.49,284.49,22.39,262.1,195.98,0.0,2026-04-01 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00055,BUY-0003218,REGION_05,PKG-0000917
ORD-0001886,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,371.51,371.51,7.8,363.71,253.34,67.68,2026-03-21 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00052,BUY-0003055,REGION_05,PKG-0000918
ORD-0003747,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,763.56,763.56,186.64,576.92,506.37,0.0,2026-02-18 12:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,VIDEO,,BUY-0002595,REGION_05,PKG-0000919
ORD-0005009,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,49.51,749.49,722.88,0.0,2026-02-19 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00045,BUY-0002619,REGION_05,PKG-0000920
ORD-0002960,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,374.51,374.51,57.11,317.4,255.3,0.0,2026-05-08 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00064,BUY-0003763,REGION_06,PKG-0000921
ORD-0004379,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,27.06,181.94,81.4,0.0,2025-08-29 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00002,BUY-0000065,REGION_01,PKG-0000922
ORD-0005185,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,57.95,741.05,715.41,0.0,2026-04-24 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00061,BUY-0003554,REGION_06,PKG-0000923
ORD-0003151,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,527.38,527.38,27.94,499.44,354.8,0.0,2026-06-13 19:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00073,BUY-0004290,REGION_07,PKG-0000924
ORD-0002497,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,354.18,354.18,33.96,320.22,241.96,0.0,2025-09-16 01:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00006,BUY-0000335,REGION_01,PKG-0000925
ORD-0000107,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,521.59,521.59,5.52,516.07,351.06,82.09,2025-12-27 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00031,BUY-0001827,REGION_03,PKG-0000926
ORD-0004149,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,8.26,200.74,105.32,0.0,2026-01-23 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00038,BUY-0002218,REGION_04,PKG-0000927
ORD-0001954,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,769.39,769.39,29.77,739.62,510.08,0.0,2025-10-05 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00011,BUY-0000602,REGION_01,PKG-0000928
ORD-0000515,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,636.23,636.23,138.8,497.43,424.93,0.0,2025-12-09 07:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,LIVE,,BUY-0001567,REGION_03,PKG-0000929
ORD-0004326,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,637.9,637.9,120.92,516.98,426.0,0.0,2026-07-17 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0004792,REGION_08,PKG-0000930
ORD-0001497,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,275.99,275.99,47.13,228.86,190.35,0.0,2025-12-29 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0001852,REGION_03,PKG-0000931
ORD-0001498,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,212.9,212.9,11.19,201.71,148.29,0.0,2026-05-16 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00066,BUY-0003873,REGION_06,PKG-0000932
ORD-0002437,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,68.83,730.17,743.44,0.0,2025-12-06 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00026,BUY-0001510,REGION_03,PKG-0000933
ORD-0003523,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,35.07,763.93,537.57,0.0,2026-06-25 20:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00076,BUY-0004456,REGION_07,PKG-0000934
ORD-0000585,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,6.57,202.43,127.54,0.0,2026-02-20 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00045,BUY-0002625,REGION_05,PKG-0000935
ORD-0004414,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,317.26,317.26,56.88,260.38,217.66,0.0,2025-10-29 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0000964,REGION_02,PKG-0000936
ORD-0003378,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,49.09,159.91,81.4,0.0,2026-05-19 18:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0003920,REGION_07,PKG-0000937
ORD-0000004,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,50.75,748.25,800.68,0.0,2026-06-27 20:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00077,BUY-0004496,REGION_07,PKG-0000938
ORD-0000034,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,51.78,157.22,81.4,0.0,2026-08-01 23:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004997,REGION_08,PKG-0000939
ORD-0002919,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,497.06,497.06,56.24,440.82,335.17,0.0,2026-07-03 21:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00078,BUY-0004576,REGION_08,PKG-0000940
ORD-0003587,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,105.75,693.25,738.99,0.0,2026-04-12 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00058,BUY-0003374,REGION_06,PKG-0000941
ORD-0002341,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,437.74,437.74,82.56,355.18,296.62,0.0,2025-11-07 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0001099,REGION_02,PKG-0000942
ORD-0005112,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,290.83,290.83,57.17,233.66,200.18,0.0,2026-01-11 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0002039,REGION_04,PKG-0000943
ORD-0001334,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,236.92,236.92,44.08,192.84,164.35,0.0,2025-11-09 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0001123,REGION_02,PKG-0000944
ORD-0003338,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,526.2,526.2,120.62,405.58,354.04,0.0,2026-03-22 14:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,VIDEO,,BUY-0003073,REGION_05,PKG-0000945
ORD-0001530,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,569.1,569.1,114.99,454.11,381.74,0.0,2025-12-07 07:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,LIVE,,BUY-0001534,REGION_03,PKG-0000946
ORD-0001194,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,514.39,514.39,55.91,458.48,346.39,0.0,2026-01-29 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00040,BUY-0002301,REGION_04,PKG-0000947
ORD-0001710,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,10.06,788.94,644.43,154.85,2026-01-05 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0001953,REGION_04,PKG-0000948
ORD-0002048,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,113.99,685.01,782.37,0.0,2025-11-10 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00020,BUY-0001134,REGION_02,PKG-0000949
ORD-0000087,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,189.44,609.56,822.21,0.0,2026-07-13 21:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004730,REGION_08,PKG-0000950
ORD-0000703,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,258.53,258.53,29.6,228.93,178.75,0.0,2025-10-13 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00013,BUY-0000728,REGION_02,PKG-0000951
ORD-0003920,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,470.27,470.27,19.35,450.92,317.79,0.0,2025-12-13 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00028,BUY-0001620,REGION_03,PKG-0000952
ORD-0003121,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,593.5,593.5,23.48,570.02,397.46,0.0,2026-04-02 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00055,BUY-0003231,REGION_05,PKG-0000953
ORD-0004214,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,123.96,675.04,561.32,0.0,2025-12-06 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00026,BUY-0001512,REGION_03,PKG-0000954
ORD-0001337,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,611.64,611.64,87.91,523.73,409.13,0.0,2025-11-06 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00019,BUY-0001082,REGION_02,PKG-0000955
ORD-0001767,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,597.61,597.61,37.19,560.42,400.11,0.0,2026-07-30 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00085,BUY-0004978,REGION_08,PKG-0000956
ORD-0004669,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,240.97,240.97,47.98,192.99,167.05,0.0,2025-11-15 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0001205,REGION_02,PKG-0000957
ORD-0000024,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,117.08,681.92,1018.08,0.0,2026-04-04 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00056,BUY-0003258,REGION_06,PKG-0000958
ORD-0001235,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,129.4,669.6,571.62,0.0,2025-12-26 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0001809,REGION_03,PKG-0000959
ORD-0003650,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,1.84,207.16,86.32,19.7,2025-11-02 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00018,BUY-0001017,REGION_02,PKG-0000960
ORD-0003540,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,517.77,517.77,63.59,454.18,348.58,0.0,2026-01-08 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0001997,REGION_04,PKG-0000961
ORD-0002009,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,545.9,545.9,39.14,506.76,366.77,0.0,2026-03-27 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00054,BUY-0003138,REGION_05,PKG-0000962
ORD-0001613,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,225.24,225.24,2.39,222.85,156.54,36.63,2025-09-26 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00009,BUY-0000482,REGION_01,PKG-0000963
ORD-0003391,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,105.08,693.92,812.99,0.0,2026-01-06 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0001969,REGION_04,PKG-0000964
ORD-0003602,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,3.99,205.01,131.5,34.33,2025-10-16 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00014,BUY-0000777,REGION_02,PKG-0000965
ORD-0003616,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,38.63,170.37,133.9,0.0,2026-01-27 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0002276,REGION_04,PKG-0000966
ORD-0000895,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,90.21,708.79,580.33,0.0,2025-10-03 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00010,BUY-0000574,REGION_01,PKG-0000967
ORD-0003847,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,528.64,528.64,21.17,507.47,355.62,0.0,2025-12-19 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00029,BUY-0001701,REGION_03,PKG-0000968
ORD-0003326,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,245.85,245.85,47.32,198.53,170.31,0.0,2026-06-29 20:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0004528,REGION_07,PKG-0000969
ORD-0004124,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,16.43,192.57,116.48,0.0,2025-10-05 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00011,BUY-0000612,REGION_01,PKG-0000970
ORD-0002508,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,721.88,721.88,80.66,641.22,479.77,0.0,2026-05-12 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00065,BUY-0003818,REGION_06,PKG-0000971
ORD-0000285,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,638.45,638.45,53.56,584.89,426.36,0.0,2025-12-08 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00027,BUY-0001548,REGION_03,PKG-0000972
ORD-0002293,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,226.99,226.99,6.02,220.97,157.72,0.0,2026-01-10 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00035,BUY-0002034,REGION_04,PKG-0000973
ORD-0003969,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,368.07,368.07,26.58,341.49,251.08,0.0,2026-05-13 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00065,BUY-0003829,REGION_06,PKG-0000974
ORD-0001175,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,698.13,698.13,102.14,595.99,464.59,0.0,2026-04-21 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00060,BUY-0003512,REGION_06,PKG-0000975
ORD-0003593,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,432.41,432.41,33.4,399.01,293.15,0.0,2026-04-10 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00057,BUY-0003343,REGION_06,PKG-0000976
ORD-0001391,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,346.9,346.9,64.35,282.55,237.18,0.0,2026-04-25 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,,BUY-0003572,REGION_06,PKG-0000977
ORD-0004567,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,353.39,353.39,50.76,302.63,241.44,0.0,2026-02-17 11:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00044,BUY-0002590,REGION_04,PKG-0000978
ORD-0002574,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,485.29,485.29,90.05,395.24,327.54,0.0,2026-03-20 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,,BUY-0003041,REGION_05,PKG-0000979
ORD-0001593,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,238.41,238.41,36.27,202.14,165.35,0.0,2026-07-17 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00082,BUY-0004788,REGION_08,PKG-0000980
ORD-0003104,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,18.16,190.84,142.66,0.0,2026-03-30 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00054,BUY-0003183,REGION_05,PKG-0000981
ORD-0004892,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,161.72,637.28,551.58,0.0,2025-11-21 05:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,SHOP,,BUY-0001296,REGION_02,PKG-0000982
